filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_008.jpg,0048_cut_008.jpg,48,medium_text,medium,1,medium_text,test,396
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_013.jpg,0048_cut_013.jpg,48,medium_text,medium,1,medium_text,test,397
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_014.jpg,0048_cut_014.jpg,48,medium_text,medium,1,medium_text,test,398
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_015.jpg,0048_cut_015.jpg,48,medium_text,medium,1,medium_text,test,399
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_016.jpg,0048_cut_016.jpg,48,medium_text,medium,1,medium_text,test,400
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_018.jpg,0048_cut_018.jpg,48,medium_text,medium,1,medium_text,test,401
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_020.jpg,0048_cut_020.jpg,48,medium_text,medium,1,medium_text,test,402
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_023.jpg,0048_cut_023.jpg,48,medium_text,medium,1,medium_text,test,403
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_025.jpg,0048_cut_025.jpg,48,medium_text,medium,1,medium_text,test,404
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_026.jpg,0048_cut_026.jpg,48,medium_text,medium,1,medium_text,test,405
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_028.jpg,0048_cut_028.jpg,48,medium_text,medium,1,medium_text,test,406
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_029.jpg,0048_cut_029.jpg,48,medium_text,medium,1,medium_text,test,407
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_034.jpg,0048_cut_034.jpg,48,medium_text,medium,1,medium_text,test,408
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_036.jpg,0048_cut_036.jpg,48,medium_text,medium,1,medium_text,test,409
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_038.jpg,0048_cut_038.jpg,48,medium_text,medium,1,medium_text,test,410
C:\Temp\deep\labeled_dataset\medium_text\0049_cut_001.jpg,0049_cut_001.jpg,49,medium_text,medium,1,medium_text,train,411
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_008.jpg,0052_cut_008.jpg,52,medium_text,medium,1,medium_text,val,412
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_009.jpg,0052_cut_009.jpg,52,medium_text,medium,1,medium_text,val,413
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_010.jpg,0052_cut_010.jpg,52,medium_text,medium,1,medium_text,val,414
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_014.jpg,0052_cut_014.jpg,52,medium_text,medium,1,medium_text,val,415
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_015.jpg,0052_cut_015.jpg,52,medium_text,medium,1,medium_text,val,416
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_016.jpg,0052_cut_016.jpg,52,medium_text,medium,1,medium_text,val,417
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_001.jpg,0053_cut_001.jpg,53,medium_text,medium,1,medium_text,test,418
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_002.jpg,0053_cut_002.jpg,53,medium_text,medium,1,medium_text,test,419
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_003.jpg,0053_cut_003.jpg,53,medium_text,medium,1,medium_text,test,420
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_004.jpg,0053_cut_004.jpg,53,medium_text,medium,1,medium_text,test,421
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_005.jpg,0053_cut_005.jpg,53,medium_text,medium,1,medium_text,test,422
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_006.jpg,0053_cut_006.jpg,53,medium_text,medium,1,medium_text,test,423
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_007.jpg,0053_cut_007.jpg,53,medium_text,medium,1,medium_text,test,424
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_008.jpg,0053_cut_008.jpg,53,medium_text,medium,1,medium_text,test,425
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_009.jpg,0053_cut_009.jpg,53,medium_text,medium,1,medium_text,test,426
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_010.jpg,0053_cut_010.jpg,53,medium_text,medium,1,medium_text,test,427
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_011.jpg,0053_cut_011.jpg,53,medium_text,medium,1,medium_text,test,428
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_012.jpg,0053_cut_012.jpg,53,medium_text,medium,1,medium_text,test,429
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_013.jpg,0053_cut_013.jpg,53,medium_text,medium,1,medium_text,test,430
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_014.jpg,0053_cut_014.jpg,53,medium_text,medium,1,medium_text,test,431
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_015.jpg,0053_cut_015.jpg,53,medium_text,medium,1,medium_text,test,432
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_016.jpg,0053_cut_016.jpg,53,medium_text,medium,1,medium_text,test,433
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_018.jpg,0053_cut_018.jpg,53,medium_text,medium,1,medium_text,test,434
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_019.jpg,0053_cut_019.jpg,53,medium_text,medium,1,medium_text,test,435
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_020.jpg,0053_cut_020.jpg,53,medium_text,medium,1,medium_text,test,436
C:\Temp\deep\labeled_dataset\medium_text\0054_cut_008.jpg,0054_cut_008.jpg,54,medium_text,medium,1,medium_text,train,437
C:\Temp\deep\labeled_dataset\medium_text\0054_cut_012.jpg,0054_cut_012.jpg,54,medium_text,medium,1,medium_text,train,438
C:\Temp\deep\labeled_dataset\medium_text\0055_cut_001.jpg,0055_cut_001.jpg,55,medium_text,medium,1,medium_text,train,439
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_001.jpg,0057_cut_001.jpg,57,medium_text,medium,1,medium_text,train,440
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_003.jpg,0057_cut_003.jpg,57,medium_text,medium,1,medium_text,train,441
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_004.jpg,0057_cut_004.jpg,57,medium_text,medium,1,medium_text,train,442
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_001.jpg,0064_cut_001.jpg,64,medium_text,medium,1,medium_text,train,443
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_002.jpg,0064_cut_002.jpg,64,medium_text,medium,1,medium_text,train,444
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_003.jpg,0064_cut_003.jpg,64,medium_text,medium,1,medium_text,train,445
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_002.jpg,0075_cut_002.jpg,75,medium_text,medium,1,medium_text,train,446
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_004.jpg,0075_cut_004.jpg,75,medium_text,medium,1,medium_text,train,447
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_005.jpg,0075_cut_005.jpg,75,medium_text,medium,1,medium_text,train,448
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_008.jpg,0075_cut_008.jpg,75,medium_text,medium,1,medium_text,train,449
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_009.jpg,0075_cut_009.jpg,75,medium_text,medium,1,medium_text,train,450
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_010.jpg,0075_cut_010.jpg,75,medium_text,medium,1,medium_text,train,451
C:\Temp\deep\labeled_dataset\medium_text\0077_cut_009.jpg,0077_cut_009.jpg,77,medium_text,medium,1,medium_text,test,452
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_003.jpg,0080_cut_003.jpg,80,medium_text,medium,1,medium_text,train,453
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_004.jpg,0080_cut_004.jpg,80,medium_text,medium,1,medium_text,train,454
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_011.jpg,0080_cut_011.jpg,80,medium_text,medium,1,medium_text,train,455
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_001.jpg,0082_cut_001.jpg,82,medium_text,medium,1,medium_text,val,456
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_002.jpg,0082_cut_002.jpg,82,medium_text,medium,1,medium_text,val,457
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_004.jpg,0082_cut_004.jpg,82,medium_text,medium,1,medium_text,val,458
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_005.jpg,0082_cut_005.jpg,82,medium_text,medium,1,medium_text,val,459
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_007.jpg,0082_cut_007.jpg,82,medium_text,medium,1,medium_text,val,460
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_008.jpg,0082_cut_008.jpg,82,medium_text,medium,1,medium_text,val,461
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_009.jpg,0082_cut_009.jpg,82,medium_text,medium,1,medium_text,val,462
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_010.jpg,0082_cut_010.jpg,82,medium_text,medium,1,medium_text,val,463
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_011.jpg,0082_cut_011.jpg,82,medium_text,medium,1,medium_text,val,464
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_012.jpg,0082_cut_012.jpg,82,medium_text,medium,1,medium_text,val,465
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_013.jpg,0082_cut_013.jpg,82,medium_text,medium,1,medium_text,val,466
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_014.jpg,0082_cut_014.jpg,82,medium_text,medium,1,medium_text,val,467
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_018.jpg,0082_cut_018.jpg,82,medium_text,medium,1,medium_text,val,468
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_001.jpg,0086_cut_001.jpg,86,medium_text,medium,1,medium_text,train,469
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_002.jpg,0086_cut_002.jpg,86,medium_text,medium,1,medium_text,train,470
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_003.jpg,0086_cut_003.jpg,86,medium_text,medium,1,medium_text,train,471
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_004.jpg,0086_cut_004.jpg,86,medium_text,medium,1,medium_text,train,472
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_003.jpg,0087_cut_003.jpg,87,medium_text,medium,1,medium_text,test,473
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_004.jpg,0087_cut_004.jpg,87,medium_text,medium,1,medium_text,test,474
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_005.jpg,0087_cut_005.jpg,87,medium_text,medium,1,medium_text,test,475
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_006.jpg,0087_cut_006.jpg,87,medium_text,medium,1,medium_text,test,476
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_008.jpg,0087_cut_008.jpg,87,medium_text,medium,1,medium_text,test,477
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_009.jpg,0087_cut_009.jpg,87,medium_text,medium,1,medium_text,test,478
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_010.jpg,0087_cut_010.jpg,87,medium_text,medium,1,medium_text,test,479
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_011.jpg,0087_cut_011.jpg,87,medium_text,medium,1,medium_text,test,480
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_013.jpg,0087_cut_013.jpg,87,medium_text,medium,1,medium_text,test,481
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_014.jpg,0087_cut_014.jpg,87,medium_text,medium,1,medium_text,test,482
C:\Temp\deep\labeled_dataset\medium_text\0088_cut_001.jpg,0088_cut_001.jpg,88,medium_text,medium,1,medium_text,train,483
C:\Temp\deep\labeled_dataset\medium_text\0089_cut_008.jpg,0089_cut_008.jpg,89,medium_text,medium,1,medium_text,val,484
C:\Temp\deep\labeled_dataset\medium_text\0089_cut_009.jpg,0089_cut_009.jpg,89,medium_text,medium,1,medium_text,val,485
C:\Temp\deep\labeled_dataset\medium_text\0091_cut_006.jpg,0091_cut_006.jpg,91,medium_text,medium,1,medium_text,val,486
C:\Temp\deep\labeled_dataset\medium_text\0092_cut_017.jpg,0092_cut_017.jpg,92,medium_text,medium,1,medium_text,train,487
C:\Temp\deep\labeled_dataset\medium_text\0092_cut_018.jpg,0092_cut_018.jpg,92,medium_text,medium,1,medium_text,train,488
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_003.jpg,0093_cut_003.jpg,93,medium_text,medium,1,medium_text,val,489
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_004.jpg,0093_cut_004.jpg,93,medium_text,medium,1,medium_text,val,490
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_005.jpg,0093_cut_005.jpg,93,medium_text,medium,1,medium_text,val,491
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_008.jpg,0093_cut_008.jpg,93,medium_text,medium,1,medium_text,val,492
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_009.jpg,0093_cut_009.jpg,93,medium_text,medium,1,medium_text,val,493
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_011.jpg,0093_cut_011.jpg,93,medium_text,medium,1,medium_text,val,494
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_013.jpg,0093_cut_013.jpg,93,medium_text,medium,1,medium_text,val,495
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_014.jpg,0093_cut_014.jpg,93,medium_text,medium,1,medium_text,val,496
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_015.jpg,0093_cut_015.jpg,93,medium_text,medium,1,medium_text,val,497
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_016.jpg,0093_cut_016.jpg,93,medium_text,medium,1,medium_text,val,498
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_001.jpg,0096_cut_001.jpg,96,medium_text,medium,1,medium_text,train,499
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_002.jpg,0096_cut_002.jpg,96,medium_text,medium,1,medium_text,train,500
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_003.jpg,0096_cut_003.jpg,96,medium_text,medium,1,medium_text,train,501
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_004.jpg,0096_cut_004.jpg,96,medium_text,medium,1,medium_text,train,502
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_007.jpg,0096_cut_007.jpg,96,medium_text,medium,1,medium_text,train,503
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_008.jpg,0096_cut_008.jpg,96,medium_text,medium,1,medium_text,train,504
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_009.jpg,0096_cut_009.jpg,96,medium_text,medium,1,medium_text,train,505
C:\Temp\deep\labeled_dataset\medium_text\0097_cut_008.jpg,0097_cut_008.jpg,97,medium_text,medium,1,medium_text,train,506
C:\Temp\deep\labeled_dataset\medium_text\0098_cut_001.jpg,0098_cut_001.jpg,98,medium_text,medium,1,medium_text,train,507
C:\Temp\deep\labeled_dataset\medium_text\0099_cut_003.jpg,0099_cut_003.jpg,99,medium_text,medium,1,medium_text,test,508
C:\Temp\deep\labeled_dataset\medium_text\0105_cut_009.jpg,0105_cut_009.jpg,105,medium_text,medium,1,medium_text,train,509
C:\Temp\deep\labeled_dataset\medium_text\0108_cut_006.jpg,0108_cut_006.jpg,108,medium_text,medium,1,medium_text,train,510
C:\Temp\deep\labeled_dataset\medium_text\0108_cut_008.jpg,0108_cut_008.jpg,108,medium_text,medium,1,medium_text,train,511
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_001.jpg,0109_cut_001.jpg,109,medium_text,medium,1,medium_text,train,512
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_002.jpg,0109_cut_002.jpg,109,medium_text,medium,1,medium_text,train,513
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_003.jpg,0109_cut_003.jpg,109,medium_text,medium,1,medium_text,train,514
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_008.jpg,0109_cut_008.jpg,109,medium_text,medium,1,medium_text,train,515
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_009.jpg,0109_cut_009.jpg,109,medium_text,medium,1,medium_text,train,516
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_011.jpg,0109_cut_011.jpg,109,medium_text,medium,1,medium_text,train,517
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_013.jpg,0109_cut_013.jpg,109,medium_text,medium,1,medium_text,train,518
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_014.jpg,0109_cut_014.jpg,109,medium_text,medium,1,medium_text,train,519
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_015.jpg,0109_cut_015.jpg,109,medium_text,medium,1,medium_text,train,520
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_017.jpg,0109_cut_017.jpg,109,medium_text,medium,1,medium_text,train,521
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_018.jpg,0109_cut_018.jpg,109,medium_text,medium,1,medium_text,train,522
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_019.jpg,0109_cut_019.jpg,109,medium_text,medium,1,medium_text,train,523
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_020.jpg,0109_cut_020.jpg,109,medium_text,medium,1,medium_text,train,524
C:\Temp\deep\labeled_dataset\medium_text\0110_cut_003.jpg,0110_cut_003.jpg,110,medium_text,medium,1,medium_text,train,525
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_001.jpg,0112_cut_001.jpg,112,medium_text,medium,1,medium_text,train,526
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_002.jpg,0112_cut_002.jpg,112,medium_text,medium,1,medium_text,train,527
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_003.jpg,0112_cut_003.jpg,112,medium_text,medium,1,medium_text,train,528
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_004.jpg,0112_cut_004.jpg,112,medium_text,medium,1,medium_text,train,529
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_005.jpg,0112_cut_005.jpg,112,medium_text,medium,1,medium_text,train,530
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_006.jpg,0112_cut_006.jpg,112,medium_text,medium,1,medium_text,train,531
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_007.jpg,0112_cut_007.jpg,112,medium_text,medium,1,medium_text,train,532
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_008.jpg,0112_cut_008.jpg,112,medium_text,medium,1,medium_text,train,533
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_009.jpg,0112_cut_009.jpg,112,medium_text,medium,1,medium_text,train,534
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_010.jpg,0112_cut_010.jpg,112,medium_text,medium,1,medium_text,train,535
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_011.jpg,0112_cut_011.jpg,112,medium_text,medium,1,medium_text,train,536
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_012.jpg,0112_cut_012.jpg,112,medium_text,medium,1,medium_text,train,537
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_001.jpg,0113_cut_001.jpg,113,medium_text,medium,1,medium_text,train,538
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_004.jpg,0113_cut_004.jpg,113,medium_text,medium,1,medium_text,train,539
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_005.jpg,0113_cut_005.jpg,113,medium_text,medium,1,medium_text,train,540
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_006.jpg,0113_cut_006.jpg,113,medium_text,medium,1,medium_text,train,541
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_007.jpg,0113_cut_007.jpg,113,medium_text,medium,1,medium_text,train,542
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_008.jpg,0113_cut_008.jpg,113,medium_text,medium,1,medium_text,train,543
C:\Temp\deep\labeled_dataset\medium_text\0114_cut_009.jpg,0114_cut_009.jpg,114,medium_text,medium,1,medium_text,test,544
C:\Temp\deep\labeled_dataset\medium_text\0114_cut_012.jpg,0114_cut_012.jpg,114,medium_text,medium,1,medium_text,test,545
C:\Temp\deep\labeled_dataset\medium_text\0115_cut_001.jpg,0115_cut_001.jpg,115,medium_text,medium,1,medium_text,test,546
C:\Temp\deep\labeled_dataset\medium_text\0119_cut_007.jpg,0119_cut_007.jpg,119,medium_text,medium,1,medium_text,train,547
C:\Temp\deep\labeled_dataset\medium_text\0119_cut_015.jpg,0119_cut_015.jpg,119,medium_text,medium,1,medium_text,train,548
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_001.jpg,0129_cut_001.jpg,129,medium_text,medium,1,medium_text,train,549
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_002.jpg,0129_cut_002.jpg,129,medium_text,medium,1,medium_text,train,550
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_004.jpg,0129_cut_004.jpg,129,medium_text,medium,1,medium_text,train,551
C:\Temp\deep\labeled_dataset\object_notext\0005_cut_001.jpg,0005_cut_001.jpg,5,object_notext,object,0,object_notext,train,552
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_003.jpg,0013_cut_003.jpg,13,object_notext,object,0,object_notext,train,553
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_004.jpg,0013_cut_004.jpg,13,object_notext,object,0,object_notext,train,554
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_005.jpg,0013_cut_005.jpg,13,object_notext,object,0,object_notext,train,555
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_007.jpg,0013_cut_007.jpg,13,object_notext,object,0,object_notext,train,556
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_008.jpg,0013_cut_008.jpg,13,object_notext,object,0,object_notext,train,557
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_010.jpg,0013_cut_010.jpg,13,object_notext,object,0,object_notext,train,558
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_011.jpg,0013_cut_011.jpg,13,object_notext,object,0,object_notext,train,559
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_013.jpg,0013_cut_013.jpg,13,object_notext,object,0,object_notext,train,560
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_015.jpg,0013_cut_015.jpg,13,object_notext,object,0,object_notext,train,561
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_016.jpg,0013_cut_016.jpg,13,object_notext,object,0,object_notext,train,562
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_018.jpg,0013_cut_018.jpg,13,object_notext,object,0,object_notext,train,563
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_019.jpg,0013_cut_019.jpg,13,object_notext,object,0,object_notext,train,564
C:\Temp\deep\labeled_dataset\object_notext\0022_cut_001.jpg,0022_cut_001.jpg,22,object_notext,object,0,object_notext,test,565
C:\Temp\deep\labeled_dataset\object_notext\0036_cut_003.jpg,0036_cut_003.jpg,36,object_notext,object,0,object_notext,train,566
C:\Temp\deep\labeled_dataset\object_notext\0044_cut_002.jpg,0044_cut_002.jpg,44,object_notext,object,0,object_notext,train,567
C:\Temp\deep\labeled_dataset\object_notext\0044_cut_015.jpg,0044_cut_015.jpg,44,object_notext,object,0,object_notext,train,568
C:\Temp\deep\labeled_dataset\object_notext\0048_cut_005.jpg,0048_cut_005.jpg,48,object_notext,object,0,object_notext,test,569
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_004.jpg,0052_cut_004.jpg,52,object_notext,object,0,object_notext,val,570
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_006.jpg,0052_cut_006.jpg,52,object_notext,object,0,object_notext,val,571
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_022.jpg,0052_cut_022.jpg,52,object_notext,object,0,object_notext,val,572
C:\Temp\deep\labeled_dataset\object_notext\0055_cut_004.jpg,0055_cut_004.jpg,55,object_notext,object,0,object_notext,train,573
C:\Temp\deep\labeled_dataset\object_notext\0055_cut_007.jpg,0055_cut_007.jpg,55,object_notext,object,0,object_notext,train,574
C:\Temp\deep\labeled_dataset\object_notext\0061_cut_003.jpg,0061_cut_003.jpg,61,object_notext,object,0,object_notext,train,575
C:\Temp\deep\labeled_dataset\object_notext\0061_cut_005.jpg,0061_cut_005.jpg,61,object_notext,object,0,object_notext,train,576
C:\Temp\deep\labeled_dataset\object_notext\0062_cut_003.jpg,0062_cut_003.jpg,62,object_notext,object,0,object_notext,train,577
C:\Temp\deep\labeled_dataset\object_notext\0065_cut_001.jpg,0065_cut_001.jpg,65,object_notext,object,0,object_notext,test,578
C:\Temp\deep\labeled_dataset\object_notext\0068_cut_006.jpg,0068_cut_006.jpg,68,object_notext,object,0,object_notext,val,579
C:\Temp\deep\labeled_dataset\object_notext\0073_cut_002.jpg,0073_cut_002.jpg,73,object_notext,object,0,object_notext,train,580
C:\Temp\deep\labeled_dataset\object_notext\0073_cut_003.jpg,0073_cut_003.jpg,73,object_notext,object,0,object_notext,train,581
C:\Temp\deep\labeled_dataset\object_notext\0095_cut_001.jpg,0095_cut_001.jpg,95,object_notext,object,0,object_notext,train,582
C:\Temp\deep\labeled_dataset\object_notext\0104_cut_003.jpg,0104_cut_003.jpg,104,object_notext,object,0,object_notext,train,583
C:\Temp\deep\labeled_dataset\object_notext\0105_cut_008.jpg,0105_cut_008.jpg,105,object_notext,object,0,object_notext,train,584
C:\Temp\deep\labeled_dataset\object_notext\0108_cut_013.jpg,0108_cut_013.jpg,108,object_notext,object,0,object_notext,train,585
C:\Temp\deep\labeled_dataset\object_notext\0109_cut_021.jpg,0109_cut_021.jpg,109,object_notext,object,0,object_notext,train,586
C:\Temp\deep\labeled_dataset\object_notext\0117_cut_004.jpg,0117_cut_004.jpg,117,object_notext,object,0,object_notext,val,587
C:\Temp\deep\labeled_dataset\object_notext\0122_cut_002.jpg,0122_cut_002.jpg,122,object_notext,object,0,object_notext,train,588
C:\Temp\deep\labeled_dataset\object_notext\0125_cut_002.jpg,0125_cut_002.jpg,125,object_notext,object,0,object_notext,test,589
C:\Temp\deep\labeled_dataset\object_notext\0128_cut_002.jpg,0128_cut_002.jpg,128,object_notext,object,0,object_notext,train,590
C:\Temp\deep\labeled_dataset\object_text\0002_cut_001.jpg,0002_cut_001.jpg,2,object_text,object,1,object_text,train,591
C:\Temp\deep\labeled_dataset\object_text\0002_cut_015.jpg,0002_cut_015.jpg,2,object_text,object,1,object_text,train,592
C:\Temp\deep\labeled_dataset\object_text\0004_cut_001.jpg,0004_cut_001.jpg,4,object_text,object,1,object_text,val,593
C:\Temp\deep\labeled_dataset\object_text\0004_cut_002.jpg,0004_cut_002.jpg,4,object_text,object,1,object_text,val,594
C:\Temp\deep\labeled_dataset\object_text\0004_cut_003.jpg,0004_cut_003.jpg,4,object_text,object,1,object_text,val,595
C:\Temp\deep\labeled_dataset\object_text\0004_cut_004.jpg,0004_cut_004.jpg,4,object_text,object,1,object_text,val,596
C:\Temp\deep\labeled_dataset\object_text\0004_cut_005.jpg,0004_cut_005.jpg,4,object_text,object,1,object_text,val,597
C:\Temp\deep\labeled_dataset\object_text\0004_cut_007.jpg,0004_cut_007.jpg,4,object_text,object,1,object_text,val,598
C:\Temp\deep\labeled_dataset\object_text\0004_cut_008.jpg,0004_cut_008.jpg,4,object_text,object,1,object_text,val,599
C:\Temp\deep\labeled_dataset\object_text\0004_cut_011.jpg,0004_cut_011.jpg,4,object_text,object,1,object_text,val,600
C:\Temp\deep\labeled_dataset\object_text\0005_cut_003.jpg,0005_cut_003.jpg,5,object_text,object,1,object_text,train,601
