filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_020.jpg,0048_cut_020.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_023.jpg,0048_cut_023.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_025.jpg,0048_cut_025.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_026.jpg,0048_cut_026.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_028.jpg,0048_cut_028.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_029.jpg,0048_cut_029.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_034.jpg,0048_cut_034.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_036.jpg,0048_cut_036.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_038.jpg,0048_cut_038.jpg,0048,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0049_cut_001.jpg,0049_cut_001.jpg,0049,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_008.jpg,0052_cut_008.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_009.jpg,0052_cut_009.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_010.jpg,0052_cut_010.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_014.jpg,0052_cut_014.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_015.jpg,0052_cut_015.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0052_cut_016.jpg,0052_cut_016.jpg,0052,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_001.jpg,0053_cut_001.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_002.jpg,0053_cut_002.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_003.jpg,0053_cut_003.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_004.jpg,0053_cut_004.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_005.jpg,0053_cut_005.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_006.jpg,0053_cut_006.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_007.jpg,0053_cut_007.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_008.jpg,0053_cut_008.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_009.jpg,0053_cut_009.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_010.jpg,0053_cut_010.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_011.jpg,0053_cut_011.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_012.jpg,0053_cut_012.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_013.jpg,0053_cut_013.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_014.jpg,0053_cut_014.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_015.jpg,0053_cut_015.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_016.jpg,0053_cut_016.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_018.jpg,0053_cut_018.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_019.jpg,0053_cut_019.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0053_cut_020.jpg,0053_cut_020.jpg,0053,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0054_cut_008.jpg,0054_cut_008.jpg,0054,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0054_cut_012.jpg,0054_cut_012.jpg,0054,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0055_cut_001.jpg,0055_cut_001.jpg,0055,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_001.jpg,0057_cut_001.jpg,0057,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_003.jpg,0057_cut_003.jpg,0057,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0057_cut_004.jpg,0057_cut_004.jpg,0057,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_001.jpg,0064_cut_001.jpg,0064,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_002.jpg,0064_cut_002.jpg,0064,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0064_cut_003.jpg,0064_cut_003.jpg,0064,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_002.jpg,0075_cut_002.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_004.jpg,0075_cut_004.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_005.jpg,0075_cut_005.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_008.jpg,0075_cut_008.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_009.jpg,0075_cut_009.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0075_cut_010.jpg,0075_cut_010.jpg,0075,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0077_cut_009.jpg,0077_cut_009.jpg,0077,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_003.jpg,0080_cut_003.jpg,0080,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_004.jpg,0080_cut_004.jpg,0080,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0080_cut_011.jpg,0080_cut_011.jpg,0080,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_001.jpg,0082_cut_001.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_002.jpg,0082_cut_002.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_004.jpg,0082_cut_004.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_005.jpg,0082_cut_005.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_007.jpg,0082_cut_007.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_008.jpg,0082_cut_008.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_009.jpg,0082_cut_009.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_010.jpg,0082_cut_010.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_011.jpg,0082_cut_011.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_012.jpg,0082_cut_012.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_013.jpg,0082_cut_013.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_014.jpg,0082_cut_014.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0082_cut_018.jpg,0082_cut_018.jpg,0082,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_001.jpg,0086_cut_001.jpg,0086,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_002.jpg,0086_cut_002.jpg,0086,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_003.jpg,0086_cut_003.jpg,0086,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0086_cut_004.jpg,0086_cut_004.jpg,0086,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_003.jpg,0087_cut_003.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_004.jpg,0087_cut_004.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_005.jpg,0087_cut_005.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_006.jpg,0087_cut_006.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_008.jpg,0087_cut_008.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_009.jpg,0087_cut_009.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_010.jpg,0087_cut_010.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_011.jpg,0087_cut_011.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_013.jpg,0087_cut_013.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0087_cut_014.jpg,0087_cut_014.jpg,0087,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0088_cut_001.jpg,0088_cut_001.jpg,0088,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0089_cut_008.jpg,0089_cut_008.jpg,0089,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0089_cut_009.jpg,0089_cut_009.jpg,0089,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0091_cut_006.jpg,0091_cut_006.jpg,0091,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0092_cut_017.jpg,0092_cut_017.jpg,0092,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0092_cut_018.jpg,0092_cut_018.jpg,0092,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_003.jpg,0093_cut_003.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_004.jpg,0093_cut_004.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_005.jpg,0093_cut_005.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_008.jpg,0093_cut_008.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_009.jpg,0093_cut_009.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_011.jpg,0093_cut_011.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_013.jpg,0093_cut_013.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_014.jpg,0093_cut_014.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_015.jpg,0093_cut_015.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0093_cut_016.jpg,0093_cut_016.jpg,0093,medium_text,medium,1,medium_text,val
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_001.jpg,0096_cut_001.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_002.jpg,0096_cut_002.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_003.jpg,0096_cut_003.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_004.jpg,0096_cut_004.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_007.jpg,0096_cut_007.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_008.jpg,0096_cut_008.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0096_cut_009.jpg,0096_cut_009.jpg,0096,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0097_cut_008.jpg,0097_cut_008.jpg,0097,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0098_cut_001.jpg,0098_cut_001.jpg,0098,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0099_cut_003.jpg,0099_cut_003.jpg,0099,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0105_cut_009.jpg,0105_cut_009.jpg,0105,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0108_cut_006.jpg,0108_cut_006.jpg,0108,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0108_cut_008.jpg,0108_cut_008.jpg,0108,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_001.jpg,0109_cut_001.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_002.jpg,0109_cut_002.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_003.jpg,0109_cut_003.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_008.jpg,0109_cut_008.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_009.jpg,0109_cut_009.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_011.jpg,0109_cut_011.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_013.jpg,0109_cut_013.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_014.jpg,0109_cut_014.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_015.jpg,0109_cut_015.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_017.jpg,0109_cut_017.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_018.jpg,0109_cut_018.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_019.jpg,0109_cut_019.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0109_cut_020.jpg,0109_cut_020.jpg,0109,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0110_cut_003.jpg,0110_cut_003.jpg,0110,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_001.jpg,0112_cut_001.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_002.jpg,0112_cut_002.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_003.jpg,0112_cut_003.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_004.jpg,0112_cut_004.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_005.jpg,0112_cut_005.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_006.jpg,0112_cut_006.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_007.jpg,0112_cut_007.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_008.jpg,0112_cut_008.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_009.jpg,0112_cut_009.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_010.jpg,0112_cut_010.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_011.jpg,0112_cut_011.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0112_cut_012.jpg,0112_cut_012.jpg,0112,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_001.jpg,0113_cut_001.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_004.jpg,0113_cut_004.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_005.jpg,0113_cut_005.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_006.jpg,0113_cut_006.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_007.jpg,0113_cut_007.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0113_cut_008.jpg,0113_cut_008.jpg,0113,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0114_cut_009.jpg,0114_cut_009.jpg,0114,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0114_cut_012.jpg,0114_cut_012.jpg,0114,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0115_cut_001.jpg,0115_cut_001.jpg,0115,medium_text,medium,1,medium_text,test
C:\Temp\deep\labeled_dataset\medium_text\0119_cut_007.jpg,0119_cut_007.jpg,0119,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0119_cut_015.jpg,0119_cut_015.jpg,0119,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_001.jpg,0129_cut_001.jpg,0129,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_002.jpg,0129_cut_002.jpg,0129,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\medium_text\0129_cut_004.jpg,0129_cut_004.jpg,0129,medium_text,medium,1,medium_text,train
C:\Temp\deep\labeled_dataset\object_notext\0005_cut_001.jpg,0005_cut_001.jpg,0005,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_003.jpg,0013_cut_003.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_004.jpg,0013_cut_004.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_005.jpg,0013_cut_005.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_007.jpg,0013_cut_007.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_008.jpg,0013_cut_008.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_010.jpg,0013_cut_010.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_011.jpg,0013_cut_011.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_013.jpg,0013_cut_013.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_015.jpg,0013_cut_015.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_016.jpg,0013_cut_016.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_018.jpg,0013_cut_018.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0013_cut_019.jpg,0013_cut_019.jpg,0013,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0022_cut_001.jpg,0022_cut_001.jpg,0022,object_notext,object,0,object_notext,test
C:\Temp\deep\labeled_dataset\object_notext\0036_cut_003.jpg,0036_cut_003.jpg,0036,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0044_cut_002.jpg,0044_cut_002.jpg,0044,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0044_cut_015.jpg,0044_cut_015.jpg,0044,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0048_cut_005.jpg,0048_cut_005.jpg,0048,object_notext,object,0,object_notext,test
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_004.jpg,0052_cut_004.jpg,0052,object_notext,object,0,object_notext,val
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_006.jpg,0052_cut_006.jpg,0052,object_notext,object,0,object_notext,val
C:\Temp\deep\labeled_dataset\object_notext\0052_cut_022.jpg,0052_cut_022.jpg,0052,object_notext,object,0,object_notext,val
C:\Temp\deep\labeled_dataset\object_notext\0055_cut_004.jpg,0055_cut_004.jpg,0055,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0055_cut_007.jpg,0055_cut_007.jpg,0055,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0061_cut_003.jpg,0061_cut_003.jpg,0061,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0061_cut_005.jpg,0061_cut_005.jpg,0061,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0062_cut_003.jpg,0062_cut_003.jpg,0062,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0065_cut_001.jpg,0065_cut_001.jpg,0065,object_notext,object,0,object_notext,test
C:\Temp\deep\labeled_dataset\object_notext\0068_cut_006.jpg,0068_cut_006.jpg,0068,object_notext,object,0,object_notext,val
C:\Temp\deep\labeled_dataset\object_notext\0073_cut_002.jpg,0073_cut_002.jpg,0073,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0073_cut_003.jpg,0073_cut_003.jpg,0073,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0095_cut_001.jpg,0095_cut_001.jpg,0095,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0104_cut_003.jpg,0104_cut_003.jpg,0104,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0105_cut_008.jpg,0105_cut_008.jpg,0105,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0108_cut_013.jpg,0108_cut_013.jpg,0108,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0109_cut_021.jpg,0109_cut_021.jpg,0109,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0117_cut_004.jpg,0117_cut_004.jpg,0117,object_notext,object,0,object_notext,val
C:\Temp\deep\labeled_dataset\object_notext\0122_cut_002.jpg,0122_cut_002.jpg,0122,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_notext\0125_cut_002.jpg,0125_cut_002.jpg,0125,object_notext,object,0,object_notext,test
C:\Temp\deep\labeled_dataset\object_notext\0128_cut_002.jpg,0128_cut_002.jpg,0128,object_notext,object,0,object_notext,train
C:\Temp\deep\labeled_dataset\object_text\0002_cut_001.jpg,0002_cut_001.jpg,0002,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0002_cut_015.jpg,0002_cut_015.jpg,0002,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0004_cut_001.jpg,0004_cut_001.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_002.jpg,0004_cut_002.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_003.jpg,0004_cut_003.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_004.jpg,0004_cut_004.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_005.jpg,0004_cut_005.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_007.jpg,0004_cut_007.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_008.jpg,0004_cut_008.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0004_cut_011.jpg,0004_cut_011.jpg,0004,object_text,object,1,object_text,val
C:\Temp\deep\labeled_dataset\object_text\0005_cut_003.jpg,0005_cut_003.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_005.jpg,0005_cut_005.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_007.jpg,0005_cut_007.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_008.jpg,0005_cut_008.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_010.jpg,0005_cut_010.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_012.jpg,0005_cut_012.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_014.jpg,0005_cut_014.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_016.jpg,0005_cut_016.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_017.jpg,0005_cut_017.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_018.jpg,0005_cut_018.jpg,0005,object_text,object,1,object_text,train
C:\Temp\deep\labeled_dataset\object_text\0005_cut_019.jpg,0005_cut_019.jpg,0005,object_text,object,1,object_text,train
