filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\shot-classification\labeled_dataset\wide_notext\0109_cut_007.jpg,0109_cut_007.jpg,0109,wide_notext,wide,0,wide_notext,train,1036
C:\Temp\shot-classification\labeled_dataset\wide_text\0109_cut_004.jpg,0109_cut_004.jpg,0109,wide_text,wide,1,wide_text,train,1037
C:\Temp\shot-classification\labeled_dataset\wide_text\0109_cut_005.jpg,0109_cut_005.jpg,0109,wide_text,wide,1,wide_text,train,1038
C:\Temp\shot-classification\labeled_dataset\medium_text\0110_cut_003.jpg,0110_cut_003.jpg,0110,medium_text,medium,1,medium_text,test,1039
C:\Temp\shot-classification\labeled_dataset\object_text\0110_cut_001.jpg,0110_cut_001.jpg,0110,object_text,object,1,object_text,test,1040
C:\Temp\shot-classification\labeled_dataset\object_text\0110_cut_004.jpg,0110_cut_004.jpg,0110,object_text,object,1,object_text,test,1041
C:\Temp\shot-classification\labeled_dataset\object_text\0110_cut_005.jpg,0110_cut_005.jpg,0110,object_text,object,1,object_text,test,1042
C:\Temp\shot-classification\labeled_dataset\wide_text\0110_cut_002.jpg,0110_cut_002.jpg,0110,wide_text,wide,1,wide_text,test,1043
C:\Temp\shot-classification\labeled_dataset\space_notext\0111_cut_001.jpg,0111_cut_001.jpg,0111,space_notext,space,0,space_notext,train,1044
C:\Temp\shot-classification\labeled_dataset\space_notext\0111_cut_002.jpg,0111_cut_002.jpg,0111,space_notext,space,0,space_notext,train,1045
C:\Temp\shot-classification\labeled_dataset\space_notext\0111_cut_003.jpg,0111_cut_003.jpg,0111,space_notext,space,0,space_notext,train,1046
C:\Temp\shot-classification\labeled_dataset\space_notext\0111_cut_004.jpg,0111_cut_004.jpg,0111,space_notext,space,0,space_notext,train,1047
C:\Temp\shot-classification\labeled_dataset\space_notext\0111_cut_005.jpg,0111_cut_005.jpg,0111,space_notext,space,0,space_notext,train,1048
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_001.jpg,0112_cut_001.jpg,0112,medium_text,medium,1,medium_text,train,1049
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_002.jpg,0112_cut_002.jpg,0112,medium_text,medium,1,medium_text,train,1050
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_003.jpg,0112_cut_003.jpg,0112,medium_text,medium,1,medium_text,train,1051
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_004.jpg,0112_cut_004.jpg,0112,medium_text,medium,1,medium_text,train,1052
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_005.jpg,0112_cut_005.jpg,0112,medium_text,medium,1,medium_text,train,1053
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_006.jpg,0112_cut_006.jpg,0112,medium_text,medium,1,medium_text,train,1054
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_007.jpg,0112_cut_007.jpg,0112,medium_text,medium,1,medium_text,train,1055
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_008.jpg,0112_cut_008.jpg,0112,medium_text,medium,1,medium_text,train,1056
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_009.jpg,0112_cut_009.jpg,0112,medium_text,medium,1,medium_text,train,1057
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_010.jpg,0112_cut_010.jpg,0112,medium_text,medium,1,medium_text,train,1058
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_011.jpg,0112_cut_011.jpg,0112,medium_text,medium,1,medium_text,train,1059
C:\Temp\shot-classification\labeled_dataset\medium_text\0112_cut_012.jpg,0112_cut_012.jpg,0112,medium_text,medium,1,medium_text,train,1060
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_001.jpg,0113_cut_001.jpg,0113,medium_text,medium,1,medium_text,val,1061
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_004.jpg,0113_cut_004.jpg,0113,medium_text,medium,1,medium_text,val,1062
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_005.jpg,0113_cut_005.jpg,0113,medium_text,medium,1,medium_text,val,1063
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_006.jpg,0113_cut_006.jpg,0113,medium_text,medium,1,medium_text,val,1064
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_007.jpg,0113_cut_007.jpg,0113,medium_text,medium,1,medium_text,val,1065
C:\Temp\shot-classification\labeled_dataset\medium_text\0113_cut_008.jpg,0113_cut_008.jpg,0113,medium_text,medium,1,medium_text,val,1066
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_002.jpg,0113_cut_002.jpg,0113,wide_text,wide,1,wide_text,val,1067
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_003.jpg,0113_cut_003.jpg,0113,wide_text,wide,1,wide_text,val,1068
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_009.jpg,0113_cut_009.jpg,0113,wide_text,wide,1,wide_text,val,1069
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_010.jpg,0113_cut_010.jpg,0113,wide_text,wide,1,wide_text,val,1070
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_011.jpg,0113_cut_011.jpg,0113,wide_text,wide,1,wide_text,val,1071
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_012.jpg,0113_cut_012.jpg,0113,wide_text,wide,1,wide_text,val,1072
C:\Temp\shot-classification\labeled_dataset\wide_text\0113_cut_013.jpg,0113_cut_013.jpg,0113,wide_text,wide,1,wide_text,val,1073
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0114_cut_001.jpg,0114_cut_001.jpg,0114,close-up_notext,close-up,0,close-up_notext,test,1074
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0114_cut_015.jpg,0114_cut_015.jpg,0114,close-up_notext,close-up,0,close-up_notext,test,1075
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_004.jpg,0114_cut_004.jpg,0114,close-up_text,close-up,1,close-up_text,test,1076
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_005.jpg,0114_cut_005.jpg,0114,close-up_text,close-up,1,close-up_text,test,1077
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_006.jpg,0114_cut_006.jpg,0114,close-up_text,close-up,1,close-up_text,test,1078
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_010.jpg,0114_cut_010.jpg,0114,close-up_text,close-up,1,close-up_text,test,1079
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_011.jpg,0114_cut_011.jpg,0114,close-up_text,close-up,1,close-up_text,test,1080
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_013.jpg,0114_cut_013.jpg,0114,close-up_text,close-up,1,close-up_text,test,1081
C:\Temp\shot-classification\labeled_dataset\close-up_text\0114_cut_014.jpg,0114_cut_014.jpg,0114,close-up_text,close-up,1,close-up_text,test,1082
C:\Temp\shot-classification\labeled_dataset\medium_notext\0114_cut_002.jpg,0114_cut_002.jpg,0114,medium_notext,medium,0,medium_notext,test,1083
C:\Temp\shot-classification\labeled_dataset\medium_text\0114_cut_009.jpg,0114_cut_009.jpg,0114,medium_text,medium,1,medium_text,test,1084
C:\Temp\shot-classification\labeled_dataset\medium_text\0114_cut_012.jpg,0114_cut_012.jpg,0114,medium_text,medium,1,medium_text,test,1085
C:\Temp\shot-classification\labeled_dataset\object_text\0114_cut_003.jpg,0114_cut_003.jpg,0114,object_text,object,1,object_text,test,1086
C:\Temp\shot-classification\labeled_dataset\object_text\0114_cut_008.jpg,0114_cut_008.jpg,0114,object_text,object,1,object_text,test,1087
C:\Temp\shot-classification\labeled_dataset\space_text\0114_cut_007.jpg,0114_cut_007.jpg,0114,space_text,space,1,space_text,test,1088
C:\Temp\shot-classification\labeled_dataset\medium_text\0115_cut_001.jpg,0115_cut_001.jpg,0115,medium_text,medium,1,medium_text,train,1089
C:\Temp\shot-classification\labeled_dataset\wide_text\0115_cut_002.jpg,0115_cut_002.jpg,0115,wide_text,wide,1,wide_text,train,1090
C:\Temp\shot-classification\labeled_dataset\wide_text\0115_cut_003.jpg,0115_cut_003.jpg,0115,wide_text,wide,1,wide_text,train,1091
C:\Temp\shot-classification\labeled_dataset\wide_text\0115_cut_004.jpg,0115_cut_004.jpg,0115,wide_text,wide,1,wide_text,train,1092
C:\Temp\shot-classification\labeled_dataset\space_notext\0116_cut_002.jpg,0116_cut_002.jpg,0116,space_notext,space,0,space_notext,train,1093
C:\Temp\shot-classification\labeled_dataset\medium_notext\0117_cut_001.jpg,0117_cut_001.jpg,0117,medium_notext,medium,0,medium_notext,train,1094
C:\Temp\shot-classification\labeled_dataset\medium_notext\0117_cut_003.jpg,0117_cut_003.jpg,0117,medium_notext,medium,0,medium_notext,train,1095
C:\Temp\shot-classification\labeled_dataset\object_notext\0117_cut_004.jpg,0117_cut_004.jpg,0117,object_notext,object,0,object_notext,train,1096
C:\Temp\shot-classification\labeled_dataset\space_text\0118_cut_001.jpg,0118_cut_001.jpg,0118,space_text,space,1,space_text,train,1097
C:\Temp\shot-classification\labeled_dataset\space_text\0118_cut_002.jpg,0118_cut_002.jpg,0118,space_text,space,1,space_text,train,1098
C:\Temp\shot-classification\labeled_dataset\space_text\0118_cut_003.jpg,0118_cut_003.jpg,0118,space_text,space,1,space_text,train,1099
C:\Temp\shot-classification\labeled_dataset\space_text\0118_cut_004.jpg,0118_cut_004.jpg,0118,space_text,space,1,space_text,train,1100
C:\Temp\shot-classification\labeled_dataset\space_text\0118_cut_005.jpg,0118_cut_005.jpg,0118,space_text,space,1,space_text,train,1101
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_001.jpg,0119_cut_001.jpg,0119,close-up_text,close-up,1,close-up_text,test,1102
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_002.jpg,0119_cut_002.jpg,0119,close-up_text,close-up,1,close-up_text,test,1103
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_003.jpg,0119_cut_003.jpg,0119,close-up_text,close-up,1,close-up_text,test,1104
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_004.jpg,0119_cut_004.jpg,0119,close-up_text,close-up,1,close-up_text,test,1105
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_005.jpg,0119_cut_005.jpg,0119,close-up_text,close-up,1,close-up_text,test,1106
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_011.jpg,0119_cut_011.jpg,0119,close-up_text,close-up,1,close-up_text,test,1107
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_014.jpg,0119_cut_014.jpg,0119,close-up_text,close-up,1,close-up_text,test,1108
C:\Temp\shot-classification\labeled_dataset\medium_notext\0119_cut_012.jpg,0119_cut_012.jpg,0119,medium_notext,medium,0,medium_notext,test,1109
C:\Temp\shot-classification\labeled_dataset\medium_notext\0119_cut_013.jpg,0119_cut_013.jpg,0119,medium_notext,medium,0,medium_notext,test,1110
C:\Temp\shot-classification\labeled_dataset\medium_text\0119_cut_007.jpg,0119_cut_007.jpg,0119,medium_text,medium,1,medium_text,test,1111
C:\Temp\shot-classification\labeled_dataset\medium_text\0119_cut_015.jpg,0119_cut_015.jpg,0119,medium_text,medium,1,medium_text,test,1112
C:\Temp\shot-classification\labeled_dataset\wide_notext\0119_cut_008.jpg,0119_cut_008.jpg,0119,wide_notext,wide,0,wide_notext,test,1113
C:\Temp\shot-classification\labeled_dataset\wide_text\0119_cut_009.jpg,0119_cut_009.jpg,0119,wide_text,wide,1,wide_text,test,1114
C:\Temp\shot-classification\labeled_dataset\wide_text\0119_cut_010.jpg,0119_cut_010.jpg,0119,wide_text,wide,1,wide_text,test,1115
C:\Temp\shot-classification\labeled_dataset\close-up_text\0120_cut_002.jpg,0120_cut_002.jpg,0120,close-up_text,close-up,1,close-up_text,val,1116
C:\Temp\shot-classification\labeled_dataset\object_text\0120_cut_004.jpg,0120_cut_004.jpg,0120,object_text,object,1,object_text,val,1117
C:\Temp\shot-classification\labeled_dataset\object_text\0120_cut_006.jpg,0120_cut_006.jpg,0120,object_text,object,1,object_text,val,1118
C:\Temp\shot-classification\labeled_dataset\wide_notext\0120_cut_001.jpg,0120_cut_001.jpg,0120,wide_notext,wide,0,wide_notext,val,1119
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_003.jpg,0120_cut_003.jpg,0120,wide_text,wide,1,wide_text,val,1120
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_005.jpg,0120_cut_005.jpg,0120,wide_text,wide,1,wide_text,val,1121
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_007.jpg,0120_cut_007.jpg,0120,wide_text,wide,1,wide_text,val,1122
C:\Temp\shot-classification\labeled_dataset\wide_notext\0121_cut_001.jpg,0121_cut_001.jpg,0121,wide_notext,wide,0,wide_notext,train,1123
C:\Temp\shot-classification\labeled_dataset\wide_notext\0121_cut_002.jpg,0121_cut_002.jpg,0121,wide_notext,wide,0,wide_notext,train,1124
C:\Temp\shot-classification\labeled_dataset\close-up_text\0122_cut_001.jpg,0122_cut_001.jpg,0122,close-up_text,close-up,1,close-up_text,test,1125
C:\Temp\shot-classification\labeled_dataset\medium_notext\0122_cut_003.jpg,0122_cut_003.jpg,0122,medium_notext,medium,0,medium_notext,test,1126
C:\Temp\shot-classification\labeled_dataset\object_notext\0122_cut_002.jpg,0122_cut_002.jpg,0122,object_notext,object,0,object_notext,test,1127
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0123_cut_001.jpg,0123_cut_001.jpg,0123,close-up_notext,close-up,0,close-up_notext,train,1128
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_002.jpg,0123_cut_002.jpg,0123,medium_notext,medium,0,medium_notext,train,1129
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_003.jpg,0123_cut_003.jpg,0123,medium_notext,medium,0,medium_notext,train,1130
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_009.jpg,0123_cut_009.jpg,0123,medium_notext,medium,0,medium_notext,train,1131
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_004.jpg,0123_cut_004.jpg,0123,wide_notext,wide,0,wide_notext,train,1132
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_005.jpg,0123_cut_005.jpg,0123,wide_notext,wide,0,wide_notext,train,1133
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_006.jpg,0123_cut_006.jpg,0123,wide_notext,wide,0,wide_notext,train,1134
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_007.jpg,0123_cut_007.jpg,0123,wide_notext,wide,0,wide_notext,train,1135
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_008.jpg,0123_cut_008.jpg,0123,wide_notext,wide,0,wide_notext,train,1136
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_002.jpg,0124_cut_002.jpg,0124,wide_notext,wide,0,wide_notext,train,1137
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_003.jpg,0124_cut_003.jpg,0124,wide_notext,wide,0,wide_notext,train,1138
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_004.jpg,0124_cut_004.jpg,0124,wide_notext,wide,0,wide_notext,train,1139
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_007.jpg,0124_cut_007.jpg,0124,wide_notext,wide,0,wide_notext,train,1140
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_008.jpg,0124_cut_008.jpg,0124,wide_notext,wide,0,wide_notext,train,1141
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_010.jpg,0124_cut_010.jpg,0124,wide_notext,wide,0,wide_notext,train,1142
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_001.jpg,0124_cut_001.jpg,0124,wide_text,wide,1,wide_text,train,1143
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_005.jpg,0124_cut_005.jpg,0124,wide_text,wide,1,wide_text,train,1144
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_006.jpg,0124_cut_006.jpg,0124,wide_text,wide,1,wide_text,train,1145
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_009.jpg,0124_cut_009.jpg,0124,wide_text,wide,1,wide_text,train,1146
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_011.jpg,0124_cut_011.jpg,0124,wide_text,wide,1,wide_text,train,1147
C:\Temp\shot-classification\labeled_dataset\object_notext\0125_cut_002.jpg,0125_cut_002.jpg,0125,object_notext,object,0,object_notext,train,1148
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_001.jpg,0125_cut_001.jpg,0125,object_text,object,1,object_text,train,1149
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_003.jpg,0125_cut_003.jpg,0125,object_text,object,1,object_text,train,1150
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_004.jpg,0125_cut_004.jpg,0125,object_text,object,1,object_text,train,1151
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_006.jpg,0125_cut_006.jpg,0125,object_text,object,1,object_text,train,1152
C:\Temp\shot-classification\labeled_dataset\wide_text\0125_cut_005.jpg,0125_cut_005.jpg,0125,wide_text,wide,1,wide_text,train,1153
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_002.jpg,0126_cut_002.jpg,0126,wide_notext,wide,0,wide_notext,val,1154
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_003.jpg,0126_cut_003.jpg,0126,wide_notext,wide,0,wide_notext,val,1155
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_004.jpg,0126_cut_004.jpg,0126,wide_notext,wide,0,wide_notext,val,1156
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_005.jpg,0126_cut_005.jpg,0126,wide_notext,wide,0,wide_notext,val,1157
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_006.jpg,0126_cut_006.jpg,0126,wide_notext,wide,0,wide_notext,val,1158
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_007.jpg,0126_cut_007.jpg,0126,wide_notext,wide,0,wide_notext,val,1159
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_008.jpg,0126_cut_008.jpg,0126,wide_notext,wide,0,wide_notext,val,1160
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_009.jpg,0126_cut_009.jpg,0126,wide_notext,wide,0,wide_notext,val,1161
C:\Temp\shot-classification\labeled_dataset\wide_text\0126_cut_001.jpg,0126_cut_001.jpg,0126,wide_text,wide,1,wide_text,val,1162
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0127_cut_001.jpg,0127_cut_001.jpg,0127,close-up_notext,close-up,0,close-up_notext,train,1163
C:\Temp\shot-classification\labeled_dataset\medium_notext\0127_cut_002.jpg,0127_cut_002.jpg,0127,medium_notext,medium,0,medium_notext,train,1164
C:\Temp\shot-classification\labeled_dataset\wide_notext\0127_cut_003.jpg,0127_cut_003.jpg,0127,wide_notext,wide,0,wide_notext,train,1165
C:\Temp\shot-classification\labeled_dataset\wide_notext\0127_cut_004.jpg,0127_cut_004.jpg,0127,wide_notext,wide,0,wide_notext,train,1166
C:\Temp\shot-classification\labeled_dataset\object_notext\0128_cut_002.jpg,0128_cut_002.jpg,0128,object_notext,object,0,object_notext,train,1167
C:\Temp\shot-classification\labeled_dataset\wide_text\0128_cut_001.jpg,0128_cut_001.jpg,0128,wide_text,wide,1,wide_text,train,1168
C:\Temp\shot-classification\labeled_dataset\close-up_text\0129_cut_007.jpg,0129_cut_007.jpg,0129,close-up_text,close-up,1,close-up_text,train,1169
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_001.jpg,0129_cut_001.jpg,0129,medium_text,medium,1,medium_text,train,1170
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_002.jpg,0129_cut_002.jpg,0129,medium_text,medium,1,medium_text,train,1171
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_004.jpg,0129_cut_004.jpg,0129,medium_text,medium,1,medium_text,train,1172
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_003.jpg,0129_cut_003.jpg,0129,object_text,object,1,object_text,train,1173
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_005.jpg,0129_cut_005.jpg,0129,object_text,object,1,object_text,train,1174
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_006.jpg,0129_cut_006.jpg,0129,object_text,object,1,object_text,train,1175
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_008.jpg,0129_cut_008.jpg,0129,object_text,object,1,object_text,train,1176
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_010.jpg,0129_cut_010.jpg,0129,object_text,object,1,object_text,train,1177
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_011.jpg,0129_cut_011.jpg,0129,object_text,object,1,object_text,train,1178
C:\Temp\shot-classification\labeled_dataset\space_text\0129_cut_009.jpg,0129_cut_009.jpg,0129,space_text,space,1,space_text,train,1179
C:\Temp\shot-classification\labeled_dataset\wide_text\0129_cut_012.jpg,0129_cut_012.jpg,0129,wide_text,wide,1,wide_text,train,1180
C:\Temp\shot-classification\labeled_dataset\wide_notext\0130_cut_002.jpg,0130_cut_002.jpg,0130,wide_notext,wide,0,wide_notext,val,1181
C:\Temp\shot-classification\labeled_dataset\wide_notext\0130_cut_003.jpg,0130_cut_003.jpg,0130,wide_notext,wide,0,wide_notext,val,1182
C:\Temp\shot-classification\labeled_dataset\wide_text\0130_cut_001.jpg,0130_cut_001.jpg,0130,wide_text,wide,1,wide_text,val,1183
C:\Temp\shot-classification\labeled_dataset\wide_text\0130_cut_007.jpg,0130_cut_007.jpg,0130,wide_text,wide,1,wide_text,val,1184
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_001.jpg,0131_cut_001.jpg,0131,medium_notext,medium,0,medium_notext,train,1185
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_002.jpg,0131_cut_002.jpg,0131,medium_notext,medium,0,medium_notext,train,1186
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_003.jpg,0131_cut_003.jpg,0131,medium_notext,medium,0,medium_notext,train,1187
C:\Temp\shot-classification\labeled_dataset\medium_text\0131_cut_004.jpg,0131_cut_004.jpg,0131,medium_text,medium,1,medium_text,train,1188
C:\Temp\shot-classification\labeled_dataset\medium_notext\0132_cut_003.jpg,0132_cut_003.jpg,0132,medium_notext,medium,0,medium_notext,train,1189
C:\Temp\shot-classification\labeled_dataset\object_text\0132_cut_001.jpg,0132_cut_001.jpg,0132,object_text,object,1,object_text,train,1190
C:\Temp\shot-classification\labeled_dataset\wide_text\0132_cut_002.jpg,0132_cut_002.jpg,0132,wide_text,wide,1,wide_text,train,1191
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_002.jpg,0133_cut_002.jpg,0133,close-up_notext,close-up,0,close-up_notext,train,1192
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_006.jpg,0133_cut_006.jpg,0133,close-up_notext,close-up,0,close-up_notext,train,1193
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_007.jpg,0133_cut_007.jpg,0133,close-up_notext,close-up,0,close-up_notext,train,1194
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_008.jpg,0133_cut_008.jpg,0133,close-up_notext,close-up,0,close-up_notext,train,1195
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_003.jpg,0133_cut_003.jpg,0133,medium_notext,medium,0,medium_notext,train,1196
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_004.jpg,0133_cut_004.jpg,0133,medium_notext,medium,0,medium_notext,train,1197
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_005.jpg,0133_cut_005.jpg,0133,medium_notext,medium,0,medium_notext,train,1198
C:\Temp\shot-classification\labeled_dataset\wide_notext\0133_cut_001.jpg,0133_cut_001.jpg,0133,wide_notext,wide,0,wide_notext,train,1199
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_001.jpg,0134_cut_001.jpg,0134,medium_notext,medium,0,medium_notext,train,1200
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_002.jpg,0134_cut_002.jpg,0134,medium_notext,medium,0,medium_notext,train,1201
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_003.jpg,0134_cut_003.jpg,0134,medium_notext,medium,0,medium_notext,train,1202
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_008.jpg,0134_cut_008.jpg,0134,medium_notext,medium,0,medium_notext,train,1203
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_004.jpg,0134_cut_004.jpg,0134,wide_notext,wide,0,wide_notext,train,1204
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_005.jpg,0134_cut_005.jpg,0134,wide_notext,wide,0,wide_notext,train,1205
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_006.jpg,0134_cut_006.jpg,0134,wide_notext,wide,0,wide_notext,train,1206
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_007.jpg,0134_cut_007.jpg,0134,wide_notext,wide,0,wide_notext,train,1207
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_002.jpg,0135_cut_002.jpg,0135,close-up_text,close-up,1,close-up_text,train,1208
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_003.jpg,0135_cut_003.jpg,0135,close-up_text,close-up,1,close-up_text,train,1209
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_004.jpg,0135_cut_004.jpg,0135,close-up_text,close-up,1,close-up_text,train,1210
C:\Temp\shot-classification\labeled_dataset\medium_text\0135_cut_001.jpg,0135_cut_001.jpg,0135,medium_text,medium,1,medium_text,train,1211
C:\Temp\shot-classification\labeled_dataset\close-up_text\0136_cut_006.jpg,0136_cut_006.jpg,0136,close-up_text,close-up,1,close-up_text,train,1212
C:\Temp\shot-classification\labeled_dataset\medium_notext\0136_cut_002.jpg,0136_cut_002.jpg,0136,medium_notext,medium,0,medium_notext,train,1213
C:\Temp\shot-classification\labeled_dataset\medium_notext\0136_cut_007.jpg,0136_cut_007.jpg,0136,medium_notext,medium,0,medium_notext,train,1214
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_001.jpg,0136_cut_001.jpg,0136,medium_text,medium,1,medium_text,train,1215
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_003.jpg,0136_cut_003.jpg,0136,medium_text,medium,1,medium_text,train,1216
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_005.jpg,0136_cut_005.jpg,0136,medium_text,medium,1,medium_text,train,1217
C:\Temp\shot-classification\labeled_dataset\wide_text\0136_cut_004.jpg,0136_cut_004.jpg,0136,wide_text,wide,1,wide_text,train,1218
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_012.jpg,0137_cut_012.jpg,0137,close-up_text,close-up,1,close-up_text,val,1219
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_019.jpg,0137_cut_019.jpg,0137,close-up_text,close-up,1,close-up_text,val,1220
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_025.jpg,0137_cut_025.jpg,0137,close-up_text,close-up,1,close-up_text,val,1221
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_002.jpg,0137_cut_002.jpg,0137,medium_notext,medium,0,medium_notext,val,1222
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_008.jpg,0137_cut_008.jpg,0137,medium_notext,medium,0,medium_notext,val,1223
