filepath,filename,video_id,original_class,shot_type,has_text,joint_label
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_003.jpg,0119_cut_003.jpg,119,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_004.jpg,0119_cut_004.jpg,119,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_005.jpg,0119_cut_005.jpg,119,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_011.jpg,0119_cut_011.jpg,119,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0119_cut_014.jpg,0119_cut_014.jpg,119,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0119_cut_012.jpg,0119_cut_012.jpg,119,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0119_cut_013.jpg,0119_cut_013.jpg,119,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0119_cut_007.jpg,0119_cut_007.jpg,119,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0119_cut_015.jpg,0119_cut_015.jpg,119,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_notext\0119_cut_008.jpg,0119_cut_008.jpg,119,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0119_cut_009.jpg,0119_cut_009.jpg,119,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0119_cut_010.jpg,0119_cut_010.jpg,119,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0120_cut_002.jpg,0120_cut_002.jpg,120,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\object_text\0120_cut_004.jpg,0120_cut_004.jpg,120,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0120_cut_006.jpg,0120_cut_006.jpg,120,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\wide_notext\0120_cut_001.jpg,0120_cut_001.jpg,120,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_003.jpg,0120_cut_003.jpg,120,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_005.jpg,0120_cut_005.jpg,120,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0120_cut_007.jpg,0120_cut_007.jpg,120,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_notext\0121_cut_001.jpg,0121_cut_001.jpg,121,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0121_cut_002.jpg,0121_cut_002.jpg,121,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0122_cut_001.jpg,0122_cut_001.jpg,122,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0122_cut_003.jpg,0122_cut_003.jpg,122,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0122_cut_002.jpg,0122_cut_002.jpg,122,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0123_cut_001.jpg,0123_cut_001.jpg,123,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_002.jpg,0123_cut_002.jpg,123,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_003.jpg,0123_cut_003.jpg,123,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0123_cut_009.jpg,0123_cut_009.jpg,123,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_004.jpg,0123_cut_004.jpg,123,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_005.jpg,0123_cut_005.jpg,123,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_006.jpg,0123_cut_006.jpg,123,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_007.jpg,0123_cut_007.jpg,123,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0123_cut_008.jpg,0123_cut_008.jpg,123,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_002.jpg,0124_cut_002.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_003.jpg,0124_cut_003.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_004.jpg,0124_cut_004.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_007.jpg,0124_cut_007.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_008.jpg,0124_cut_008.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0124_cut_010.jpg,0124_cut_010.jpg,124,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_001.jpg,0124_cut_001.jpg,124,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_005.jpg,0124_cut_005.jpg,124,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_006.jpg,0124_cut_006.jpg,124,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_009.jpg,0124_cut_009.jpg,124,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0124_cut_011.jpg,0124_cut_011.jpg,124,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\object_notext\0125_cut_002.jpg,0125_cut_002.jpg,125,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_001.jpg,0125_cut_001.jpg,125,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_003.jpg,0125_cut_003.jpg,125,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_004.jpg,0125_cut_004.jpg,125,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0125_cut_006.jpg,0125_cut_006.jpg,125,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0125_cut_005.jpg,0125_cut_005.jpg,125,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_002.jpg,0126_cut_002.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_003.jpg,0126_cut_003.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_004.jpg,0126_cut_004.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_005.jpg,0126_cut_005.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_006.jpg,0126_cut_006.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_007.jpg,0126_cut_007.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_008.jpg,0126_cut_008.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0126_cut_009.jpg,0126_cut_009.jpg,126,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0126_cut_001.jpg,0126_cut_001.jpg,126,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0127_cut_001.jpg,0127_cut_001.jpg,127,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0127_cut_002.jpg,0127_cut_002.jpg,127,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0127_cut_003.jpg,0127_cut_003.jpg,127,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0127_cut_004.jpg,0127_cut_004.jpg,127,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0128_cut_002.jpg,0128_cut_002.jpg,128,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0128_cut_001.jpg,0128_cut_001.jpg,128,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0129_cut_007.jpg,0129_cut_007.jpg,129,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_001.jpg,0129_cut_001.jpg,129,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_002.jpg,0129_cut_002.jpg,129,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0129_cut_004.jpg,0129_cut_004.jpg,129,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_003.jpg,0129_cut_003.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_005.jpg,0129_cut_005.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_006.jpg,0129_cut_006.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_008.jpg,0129_cut_008.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_010.jpg,0129_cut_010.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0129_cut_011.jpg,0129_cut_011.jpg,129,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\space_text\0129_cut_009.jpg,0129_cut_009.jpg,129,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0129_cut_012.jpg,0129_cut_012.jpg,129,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_notext\0130_cut_002.jpg,0130_cut_002.jpg,130,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0130_cut_003.jpg,0130_cut_003.jpg,130,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0130_cut_001.jpg,0130_cut_001.jpg,130,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0130_cut_007.jpg,0130_cut_007.jpg,130,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_001.jpg,0131_cut_001.jpg,131,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_002.jpg,0131_cut_002.jpg,131,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0131_cut_003.jpg,0131_cut_003.jpg,131,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0131_cut_004.jpg,0131_cut_004.jpg,131,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0132_cut_003.jpg,0132_cut_003.jpg,132,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\object_text\0132_cut_001.jpg,0132_cut_001.jpg,132,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0132_cut_002.jpg,0132_cut_002.jpg,132,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_002.jpg,0133_cut_002.jpg,133,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_006.jpg,0133_cut_006.jpg,133,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_007.jpg,0133_cut_007.jpg,133,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0133_cut_008.jpg,0133_cut_008.jpg,133,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_003.jpg,0133_cut_003.jpg,133,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_004.jpg,0133_cut_004.jpg,133,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0133_cut_005.jpg,0133_cut_005.jpg,133,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0133_cut_001.jpg,0133_cut_001.jpg,133,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_001.jpg,0134_cut_001.jpg,134,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_002.jpg,0134_cut_002.jpg,134,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_003.jpg,0134_cut_003.jpg,134,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0134_cut_008.jpg,0134_cut_008.jpg,134,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_004.jpg,0134_cut_004.jpg,134,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_005.jpg,0134_cut_005.jpg,134,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_006.jpg,0134_cut_006.jpg,134,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0134_cut_007.jpg,0134_cut_007.jpg,134,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_002.jpg,0135_cut_002.jpg,135,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_003.jpg,0135_cut_003.jpg,135,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0135_cut_004.jpg,0135_cut_004.jpg,135,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0135_cut_001.jpg,0135_cut_001.jpg,135,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0136_cut_006.jpg,0136_cut_006.jpg,136,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0136_cut_002.jpg,0136_cut_002.jpg,136,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0136_cut_007.jpg,0136_cut_007.jpg,136,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_001.jpg,0136_cut_001.jpg,136,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_003.jpg,0136_cut_003.jpg,136,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0136_cut_005.jpg,0136_cut_005.jpg,136,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0136_cut_004.jpg,0136_cut_004.jpg,136,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_012.jpg,0137_cut_012.jpg,137,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_019.jpg,0137_cut_019.jpg,137,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0137_cut_025.jpg,0137_cut_025.jpg,137,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_002.jpg,0137_cut_002.jpg,137,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_008.jpg,0137_cut_008.jpg,137,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_010.jpg,0137_cut_010.jpg,137,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0137_cut_015.jpg,0137_cut_015.jpg,137,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_001.jpg,0137_cut_001.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_003.jpg,0137_cut_003.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_004.jpg,0137_cut_004.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_005.jpg,0137_cut_005.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_006.jpg,0137_cut_006.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_007.jpg,0137_cut_007.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_009.jpg,0137_cut_009.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_011.jpg,0137_cut_011.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_013.jpg,0137_cut_013.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_014.jpg,0137_cut_014.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_016.jpg,0137_cut_016.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_017.jpg,0137_cut_017.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_018.jpg,0137_cut_018.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_020.jpg,0137_cut_020.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_021.jpg,0137_cut_021.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_022.jpg,0137_cut_022.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_023.jpg,0137_cut_023.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0137_cut_024.jpg,0137_cut_024.jpg,137,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0137_cut_026.jpg,0137_cut_026.jpg,137,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0138_cut_003.jpg,0138_cut_003.jpg,138,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0138_cut_006.jpg,0138_cut_006.jpg,138,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0138_cut_001.jpg,0138_cut_001.jpg,138,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0138_cut_002.jpg,0138_cut_002.jpg,138,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0138_cut_005.jpg,0138_cut_005.jpg,138,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\object_notext\0138_cut_007.jpg,0138_cut_007.jpg,138,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0138_cut_004.jpg,0138_cut_004.jpg,138,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_001.jpg,0139_cut_001.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_002.jpg,0139_cut_002.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_003.jpg,0139_cut_003.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_004.jpg,0139_cut_004.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_005.jpg,0139_cut_005.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0139_cut_006.jpg,0139_cut_006.jpg,139,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0140_cut_003.jpg,0140_cut_003.jpg,140,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\space_notext\0140_cut_002.jpg,0140_cut_002.jpg,140,space_notext,space,0,space_notext
C:\Temp\shot-classification\labeled_dataset\space_notext\0140_cut_004.jpg,0140_cut_004.jpg,140,space_notext,space,0,space_notext
C:\Temp\shot-classification\labeled_dataset\space_text\0140_cut_001.jpg,0140_cut_001.jpg,140,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0141_cut_001.jpg,0141_cut_001.jpg,141,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0141_cut_002.jpg,0141_cut_002.jpg,141,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0141_cut_007.jpg,0141_cut_007.jpg,141,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0141_cut_010.jpg,0141_cut_010.jpg,141,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_003.jpg,0141_cut_003.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_004.jpg,0141_cut_004.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_005.jpg,0141_cut_005.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_006.jpg,0141_cut_006.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_008.jpg,0141_cut_008.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_011.jpg,0141_cut_011.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_013.jpg,0141_cut_013.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0141_cut_016.jpg,0141_cut_016.jpg,141,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0141_cut_009.jpg,0141_cut_009.jpg,141,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0141_cut_012.jpg,0141_cut_012.jpg,141,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0141_cut_014.jpg,0141_cut_014.jpg,141,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0141_cut_017.jpg,0141_cut_017.jpg,141,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0142_cut_001.jpg,0142_cut_001.jpg,142,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0142_cut_002.jpg,0142_cut_002.jpg,142,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0142_cut_003.jpg,0142_cut_003.jpg,142,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0142_cut_004.jpg,0142_cut_004.jpg,142,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0143_cut_001.jpg,0143_cut_001.jpg,143,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0143_cut_003.jpg,0143_cut_003.jpg,143,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0143_cut_004.jpg,0143_cut_004.jpg,143,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_002.jpg,0143_cut_002.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_005.jpg,0143_cut_005.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_006.jpg,0143_cut_006.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_007.jpg,0143_cut_007.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_008.jpg,0143_cut_008.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_009.jpg,0143_cut_009.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_010.jpg,0143_cut_010.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_011.jpg,0143_cut_011.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_012.jpg,0143_cut_012.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0143_cut_013.jpg,0143_cut_013.jpg,143,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_001.jpg,0144_cut_001.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_004.jpg,0144_cut_004.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_005.jpg,0144_cut_005.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_006.jpg,0144_cut_006.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_007.jpg,0144_cut_007.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_008.jpg,0144_cut_008.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0144_cut_009.jpg,0144_cut_009.jpg,144,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0144_cut_003.jpg,0144_cut_003.jpg,144,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0144_cut_002.jpg,0144_cut_002.jpg,144,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0145_cut_002.jpg,0145_cut_002.jpg,145,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0145_cut_003.jpg,0145_cut_003.jpg,145,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0145_cut_004.jpg,0145_cut_004.jpg,145,close-up_text,close-up,1,close-up_text
